Name	Type	Region	PKG direct link	File Size
Spectral Tower 2 	PS1	JP	http://zeusXXXXJP0031/NPJJ00054_00/JhKLLLE6JYjqEuq4I6bsCxoxnLlsyIxGXSi9nDqXe1WwUiipnxnRXh6nwmuIviq573Uu5lb6tYhEss27E1nhFQ0Er4qGoCumOQyij.pkg	262
Strider 1&2 	PS1	US	http://zeusXXXXUP9000/NPUJ01142_00/RkVhiaRpJhLLkXqfXYgeHELOrRFgdpJdsSlZLmJpNTVZqYwTDToXWSFXpRGJApLN.pkg	262
Tokyo 23-Ku Seifuku Wars	PS1	JP	http://zeusXXXXJP0747/NPJJ00683_00/SdcscKuXLApLuFvBBPlIbJLlthvKqREPohVuowFIutXxAAxMHBUBbFafgFQojlUvnkqoCKZhCfAkKUlATNDhMuSiiYpmpvodpmJID.pkg	263
Tokyo 23-Ku Seifuku Wars 	PS1	JP	http://zeusXXXXJP0747/NPJJ00683_00/SdcscKuXLApLuFvBBPlIbJLlthvKqREPohVuowFIutXxAAxMHBUBbFafgFQojlUvnkqoCKZhCfAkKUlATNDhMuSiiYpmpvodpmJID.pkg	263
Dezaemon Plus 	PS1	EU	http://zeusXXXXEP2039/NPEF00178_00/JKlWXwzTvtxnwdkQJiUaLiDCZyJwoXjqFalfAUytWWOvmccpsthThbhTQzrdMVpv.pkg	264
Jumping Flash	PS1	EU	http://zeusXXXXEP9000/NPEE00007_00/D0sGUfuIQyKMEpYxK7H0pQRRYMlkJuPjxLf3d9jdtn7yMYORhvbVuc2SgBvBMIB31rbWoRg0xqWtTr78CfQeeJtXusADH5SAKeoVO.pkg	264
Jumping Flash! 	PS1	JP	http://zeusXXXXJP9000/NPJI00003_00/sU7ocViH7V6EYF8BrLKQVYiutG72qQdkV4lO2ExEkJ3Tq8pTFXXx4K59FbEEPca7wBIekkKtUPEUiMRgogMQTjvbB4qlCFUX0Ovwo.pkg	264
Strider Hiryu 1&2 	PS1	JP	http://zeusXXXXJP0102/NPJJ00691_00/zORNQBHwVYKndlHjFYMIzqhFaiNOIbymyhawHcSXwDZErVyuWHbtFfQkROaTOcdBxLQssMWCQXPdWaUNwZBkPfmUbBjtLVkhsQWqm.pkg	265
Bomberman Party Edition	PS1	JP	http://zeusXXXXJP0555/NPJJ00160_00/5n5gGFSQWkdOqYvpUnrUc7LIfiL4aTNR4nXUD7LFAOfwOJnAOphrVA4EQeo0NrasMg6daItuvBeO7lVB7GhMvu5wUg0LXalhRsFFR.pkg	266
Doki Doki Poyacchio 	PS1	JP	http://zeusXXXXJP0067/NPJJ00746_00/IOujZZmCSYFlaKrlLcMbIBMmUvfInAQEjedRArfCBboXdHqqBVrhSnYgsoOoVbUoLckFJlYNSomLJOtAxwKtQKtypzBPsUwPEVFZC.pkg	266
Jigsaw Madness 	PS1	EU	http://zeusXXXXEP1025/NPEF00105_00/S6ko2pGguVmIrR2adVhHDvoPC4J9pBQPmQRjW9UhdD8EGkbLnlFt8m19CukyjoHu99nB5gTdk11IQcCjeC9OJvcyACEpV7c8h1sk3.pkg	267
Little Princess+1: Maru Oukoku no Ningyou Hime 2 	PS1	JP	http://zeusXXXXJP0404/NPJJ00048_00/a8ItlspW2KYS9AXc7dH7FdCXCNfN6F5nUS7SedANRNJLpJrJopR1nQeEYdwKlLiHBp7pbjmS3PbgDVojShQPu36uI7aEIXPkvwpD7.pkg	267
Jumping Flash! 	PS1	US	http://zeusXXXXUP9000/NPUI94103_00/4StqNd048WQFXjr6muRdWueQB2uCt7LtjxF3T6ULRugqmYYJPUcgKTAfxidyraocKe0MCmU9BaL2R62cehHxCL8OB7qnuqmJdrWLt.pkg	269
Jumping Flash! 2 	PS1	US	http://zeusXXXXUP9000/NPUI94108_00/n02nOMMOfS33IWmPbJ3csWe6MA4soLajLYkDGHukUvuymMWeeonyoLfPmgoclP2Ppy5qDHnRn3h2yXaGeNfP1Gyi73NBU8kJVja54.pkg	269
Creatures 3: Raised in Space 	PS1	EU	http://zeusXXXXEP4037/NPEF00058_00/lfmwOD07YQ9u4le3Q9oaaOIyqhrtDRxkA9k9C3V4vMONFnM9NJwvut9KLywtKs8rdh9B2hF2V3JwNbSMFbU8ceBlYn3uPJQexOnN0.pkg	270
Creatures 3: Raised in Space (Spanish Store) 	PS1	EU	http://zeusXXXXEP4037/NPEF00058_00/udOpO3sbafW5CI1s6PKnYEwphrid6rD4b6ET0o0tR7NQA3csBCtdyapyaf7GSdDMakkeaIwGhAMeVFklwvG4cWCRHenCo51OjOEyc.pkg	270
Favorite Dear ~Enkan no Monogatari~	PS1	JP	http://zeusXXXXJP0747/NPJJ00472_00/7dacWW9nuVby52RpUAbREwf3FbuXJGRKOGRxi8mqHqyXspchprPSVALMdKUVBV2jfAynlGSFpfms1aqCXbTnM5qCAu86InBDc47uE.pkg	270
Favorite Dear: Enkan no Monogatari 	PS1	JP	http://zeusXXXXJP0747/NPJJ00472_00/7dacWW9nuVby52RpUAbREwf3FbuXJGRKOGRxi8mqHqyXspchprPSVALMdKUVBV2jfAynlGSFpfms1aqCXbTnM5qCAu86InBDc47uE.pkg	270
Kagero 	PS1	JP	http://zeusXXXXJP0325/NPJJ00235_00/y70Rs9u8oBApGaEBnkMFlglwbWRAcy2kfduK7rMvrjcF6M3IBK4ycQogvQWuFSJWRVUFfDEj280awdGPPa8uNOOhjrOg4AC0IKrTQ.pkg	270
SaGa Frontier 2	PS1	JP	http://zeusXXXXJP0082/NPJJ00229_00/BZEKVCvqVrgjFYTcIViYvtJnutTYKeIjTDTzjaQprOeXMvLWwiQPjVRTDDByYWRVhfTtgsEfAuaCgKhFedCNXgBlyQsYwRpBwntzk.pkg	270
Disney's Lilo & Stitch	PS1	US	http://zeusXXXXUP9000/NPUJ94646_00/afQfLLBLpaj5tnf31ww8TjhR29tpl9ShD7dCtgD1KxRKhn8FYde8psXciOjG60s1wwrdBvsU6UgXESbniC1C7qWltohdR5KTvKrxm.pkg	271
Galaxy Fight	PS1	JP	http://zeusXXXXJP0202/NPJJ00026_00/r0kNvVlehhv2Iy7O6bxSRuiaEHNEF5OpuCaxQxJuR28CwQ5m8p78LbhM7M6jpoSiYHDXsoO5U1CNT3W6DGtmdvNHGnDAg0W9w02Sb.pkg	271
Galaxy Fight 	PS1	JP	http://zeusXXXXJP0202/NPJJ00026_00/r0kNvVlehhv2Iy7O6bxSRuiaEHNEF5OpuCaxQxJuR28CwQ5m8p78LbhM7M6jpoSiYHDXsoO5U1CNT3W6DGtmdvNHGnDAg0W9w02Sb.pkg	271
Puyo Puyo Tsuu Ketteiban	PS1	JP	http://zeusXXXXJP0177/NPJJ00764_00/qVbgyoGPEFwbVfpGvGAetOgTluEKpFhgNySGorQQRptelIkPHawUSsLnSfrnIPBbsrOSIhGaBIaIuYBzuuoZAFkTNGbZZdyUFshob.pkg	276
Alundra	PS1	JP	http://zeusXXXXJP9000/NPJI00044_00/qpMvePisCKt4H1gLIVBxcwO7rYgNqKtxqJC8AuRFgK1XBDI2NK6HDawcbDoM8mV6RPx0kcfi0BSjibqdRLqQw634m1v1T9RKWX3V9.pkg	277
Jumping Flash! 2: Aloha Danshaku Ooyowari no Kan 	PS1	JP	http://zeusXXXXJP9000/NPJI00021_00/CUGcmkrYXwARBsFpA96xQnpuIDUl7gI3QWaQN4ILniyWBTwdnQ6CmUbSRIp4r9pVY1ooeVQhAcinED5YeSEcJtxF26C7vtVSwv5IN.pkg	277
Wild Arms	PS1	EU	http://zeusXXXXEP9000/NPEE00056_00/AGqqeiIcWdBEZFHWVKiGTcgHmYNfmhUxwmzUvpAhnurTKrnzeQfUZPrMmsDdgPwC.pkg	278
Wild Arms (French store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00056_00/dfmRGfcBBetZoDOqqizXEWqSAwkfZmGSduOESZRPoBCCkOlMxjNmCLtLngHnEtEr.pkg	278
Wild Arms (German store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00056_00/kVaJRPkuzIgMmUxnwqnhUBHOiWqwdgavpyGuNJTeCNeatcyLIBkbyKVpsMQIbXTN.pkg	278
Kaze no Oka Kouen Nite 	PS1	JP	http://zeusXXXXJP0242/NPJJ00379_00/fCGO3lTDB8gkymAsM6Jxvr1biIt8aFTXUiP24o0UhsOrt6mLJtSPCxYLK9Wvq665b2GPE8fuhiUWbAwMIaPHNB147eFqKeAkwqnsJ.pkg	280
Chrono Trigger 	PS1	US	http://zeusXXXXUP9000/NPUJ01363_00/mtuabdACfOvEaxaMcuUbeNPDOtWXOfiUxltzypHyKCATWvhfGcbnWvdiJCIeykycMukQRawOsDwguTrBTzihaqdUBFbtKzwKmFPQF.pkg	281
Crash Bandicoot 3 	PS1	JP	http://zeusXXXXJP9000/NPJI00037_00/qQqddvCuGeyUYY3lVDFsKi404mEOBnFh3vgSGN64RD6llDGp2JrrLwDG8EixTqDhRlMpFxYb9P1aKAuaupFcaAlwceAyXAWDTKViN.pkg	281
Arc the Lad 1	PS1	EU	http://zeusXXXXEP2039/NPEF00167_00/PNhTYdlhUqNOUspmiIzgjJiKgLIGIejghclsfCPdPfTuRzMnPXTJleVyvUHcekHB.pkg	282
Sim Theme Park 	PS1	US	http://zeusXXXXUP9000/NPUJ01069_00/kM2wsQALGLxUBV5j2Y2RGoTaEHTwDbON98YimDvfu3CCFaP27NKbLsxPVX2tHWuMw2qcsmv9I6bvbhSRmVonXwYvIftAO1VJkC9Fq.pkg	282
Urban Chaos (German) 	PS1	EU	http://zeusXXXXEP0776/NPEF00123_00/olQEpWSoHQvnxiibDJgxOmhgPlQuMjzhFZGRbQAMoozcMxXIAPIpaNeVDdfVNrVX.pkg	282
Wild Arms 	PS1	JP	http://zeusXXXXJP9000/NPJI00009_00/n7aouKyQx1Ig5VwspbI2htI1jXXbOrTYfqU9AlisYUI0yqEcEv6FChBnGn6d0nO5sT76BGQ5eWAdKeRmKFUpjf0o4ec8kYbUYmlkH.pkg	282
Le Concert ff (fortissimo) 	PS1	JP	http://zeusXXXXJP0747/NPJJ00494_00/SpHJjdtvzedpdbDEHScCZHWldfRgDDlkPcBaQyLvPiZuLfjzCNODlGPDxYHURDtvJWJlzBCbOjFCZLnCDnlkNyBfyITQHkcGmwLIe.pkg	283
Arc the Lad 	PS1	JP	http://zeusXXXXJP9000/NPJI00001_00/aouMNoCiO7Jixqi2THriINGnE7WohKAbGKQEA0D5yCtwKL0KxXMlQts2dfDD1DRcAN7Li1u8Hh2qky7kgO6pPioShv5QPkOYcEuRU.pkg	284
Chocobo no Fushigi Dungeon 2 	PS1	JP	http://zeusXXXXJP0082/NPJJ00444_00/y3Wxth39JrgBsISIk17aoSI22Ycv6tAT1QFj7AEC3cajKA4u15HVGse5Sa3duXKjNWsFD7d3fmEGWO9DRmGdpPho9xJLSbg21tQvq.pkg	284
Puyo Puyo~n: Kakkun to Issho	PS1	JP	http://zeusXXXXJP0177/NPJJ00768_00/JP0177-NPJJ00768_00-0000000000000001_bg_1_7bb41aba671fba4cad086ff21b2c1530c954578c.pkg	284
Le Concert pp (pianissimo) 	PS1	JP	http://zeusXXXXJP0747/NPJJ00493_00/UMqwlfEjJmKoABhNiUEhpccKccakWrhbRAOwBtGVyRvMVDQqxsdlnrWRsoqwovEHRzkFJIaDTnKAhRUOiPGkfqaGRyBCOPUyDeFLV.pkg	285
Gunparade March 	PS1	JP	http://zeusXXXXJP9000/NPJI00038_00/SFmthOudPOP86KOnFNeis7SMQyCfA8aXbe9MeH7MI2NpIJnOEug1skAWHHo1N2b8Wu4SiY8uj8KEP1H34rSyUueRVH4B60OOfFqmQ.pkg	287
Dezaemon Plus!	PS1	JP	http://zeusXXXXJP0035/NPJJ00130_00/YdWTzOJGYZPnuQUsQTMMXhXsGdbeWMGYrQNtRcAcUASwBLnwEzEfNqnosKrwUurnXICRWtLmkJliPNXevcFIJhdmuTnnLdIgrBBzs.pkg	289
Dezaemon Plus!  (req. OFW 3.80)	PS1	JP	http://zeusXXXXJP0035/NPJJ00130_00/PdhHrcedUCjtOlHaYBBkibwKJfFGnYcggNkJOMItvVjUqlnzQWuAjUNUIjgjPHciaEgrZXjijeMvFxbhUdmvEooUeFbAYDXAONUSd.pkg	289
Theme Park World 	PS1	JP	http://zeusXXXXJP0006/NPJJ00316_00/RtxKlbj4AdD7ew5CnH0fRoNMuqngYJeV2StJkUKJd22b7eGvCARJMXbtb9WHOxe6J0C7FXNTt7l8qREvgu6gOvpF45wCjg58bBfv5.pkg	291
Velldeselba Senki: Tsubasa no Kunshou	PS1	JP	http://zeusXXXXJP9000/NPJI00051_00/AN88xTUpuNLyecLlcN7dYFN1wIKgIA2TdjL73uNwl1QeQDFC7ueGOgbpSRDhePbOwf5cJabt1G8dL4ErySw3uJiufXMpds6uh362h.pkg	291
Tiny Bullets 	PS1	JP	http://zeusXXXXJP9000/NPJI00028_00/SFvKmK5pQFp8uOnqW7YWLgC60s9ETgk59inY2hFSWM1BjmiHEVvyIIJ2uC6rrUcvnoTqsWnWs5Yeg3fLfa1rysMRvJWAS2POHCjKx.pkg	292
Alundra 	PS1	EU	http://zeusXXXXEP2039/NPEF00175_00/jsdhrLVnAgsFbpUbPGLIkUPActzUwOXwMpzsaQiEraDPdbmMxXezxaJvGvYhplvt.pkg	293
Mahjong Uranai Fortuna: Tsuki no Megami-tachi 	PS1	JP	http://zeusXXXXJP0747/NPJJ00505_00/gdESbROUqAuIsSzbRprBlzaOcENMrJxxiSZojlfYTeElHSRpCSIuOxRiLPyTObVangCFZGfJMGUyOvVZnMKZGZkOutMizWOWLupLh.pkg	293
Mahjong Uranai Fortuna-Tsuki no Megami Tachi	PS1	JP	http://zeusXXXXJP0747/NPJJ00505_00/gdESbROUqAuIsSzbRprBlzaOcENMrJxxiSZojlfYTeElHSRpCSIuOxRiLPyTObVangCFZGfJMGUyOvVZnMKZGZkOutMizWOWLupLh.pkg	293
Koutetsu Reiiki: Steeldom 	PS1	JP	http://zeusXXXXJP0242/NPJJ00371_00/UagL6E4msPOxoOpIf8D99bhwgD3EucK9iVIk559eC80ixHJJB1GfIQQSgMGcO6V9pVG3vwkdJ4EEk8CViM2I6sWBWBTkI3G6kTmys.pkg	294
Raycrisis  (req. OFW 4.40)	PS1	JP	http://zeusXXXXJP0305/NPJJ00180_00/ng7Y0QHbIV2ChHhX5BgLlv8Bwd4kIjI0kwUNKEp34YyId0d7cTOcKwnIooQLwqTXPBdj25DGHepOP08fw3EnN83Q3XOAtYTRxACHR.pkg	294
Silent Hill(tm)	PS1	US	http://zeusXXXXUP9000/NPUJ00707_00/HSfdPrKvPwk5Itfn0cC6iRYeFxcByQVfKDgLB5HLsfHK8jNVOovnKI6Olj3WoNiaEbYliriVTIcCjGcWPrHCmdG83qE1RfRJqDDC4.pkg	294
Arc the Lad	PS1	US	http://zeusXXXXUP9000/NPUJ01224_00/CIYDIQ4y2cUPYBedmo0RvLAu2Na6SVmqmmSvaylxpK99lJ95HTK1ajQ41L2U1d5PRChDFLTYORXPkTSauWHHSULLuFRY00BVqDEV1.pkg	295
Silent Hill 	PS1	EU	http://zeusXXXXEP0101/NPEF00038_00/8aAmd8h1mqNx6LpdAwvuGavUGjAhmwkQYUh0fruIiqRdH2VFsOsUBBSBtLXCXi5bq3L6bxiT4Y2bVAHumrPP7OhLbRGRER3GKEjQH.pkg	296
Silent Hill (German) 	PS1	EU	http://zeusXXXXEP0101/NPEF00038_00/rKr6IByWqW7J7d8U1wGtoOiDdTkaH6TXATQA49rkHJK0en4FE1t0l8N2PxgtuauQIJHaYWod57btOVTwxIRBci6DOVt0bB1RCURRe.pkg	296
Destrega 	PS1	US	http://zeusXXXXUP9000/NPUJ00732_00/vLsvkDIGxzGFReAavalyzYrSPLydOtEtwugPuMvTTsRCUwBdmsnqAEuVWGVRDKOgcCXfoZhwmPfRQIvObIouzNJErTggALTwwoMgU.pkg	298
Magical Drop F	PS1	JP	http://zeusXXXXJP0571/NPJJ00150_00/9Ft7wRmDJMEvAt6qKaVR6BfeSqovDFUseCD0vV6M13Vcvjlnx648o4b4wlVpEJ2lIELhH3bO597cMqqh6RG2xjE2sbwIDxkHT7lOM.pkg	298
Magical Drop F 	PS1	JP	http://zeusXXXXJP0571/NPJJ00150_00/9Ft7wRmDJMEvAt6qKaVR6BfeSqovDFUseCD0vV6M13Vcvjlnx648o4b4wlVpEJ2lIELhH3bO597cMqqh6RG2xjE2sbwIDxkHT7lOM.pkg	298
Marionette Company 	PS1	JP	http://zeusXXXXJP0747/NPJJ00431_00/G2RCmiRpChBmrEAsgpALDB9aFv8Tr6En9IYjCRhT9jaMbNYRGLM8Ixiu8QRWXIRmJPFVkFCRaaIYe9YLxA8uf8Es97d4gMVWM4WPD.pkg	298
Oz no Mahoutsukai ~Another World~ RungRung	PS1	JP	http://zeusXXXXJP0747/NPJJ00442_00/a4HjaaBYb8wsAeOYUbCHNHeREnakNiX6kDJ604XLTk9yYOvHntHkahTjEN5U981NbcPwkt1okdhNFxKhIhTWADj974AhxrYtD9FLQ.pkg	298
RungRung: Oz no Mahou Tsukai – Another World	PS1	JP	http://zeusXXXXJP0747/NPJJ00442_00/a4HjaaBYb8wsAeOYUbCHNHeREnakNiX6kDJ604XLTk9yYOvHntHkahTjEN5U981NbcPwkt1okdhNFxKhIhTWADj974AhxrYtD9FLQ.pkg	298
Resident Evil Director's Cut(tm)	PS1	US	http://zeusXXXXUP9000/NPUJ00747_00/O2cCX3ls2763VBGNLoYynELr2F0iigf1bxgjg8Bi5T4HOkTJcSS0uSTuVicTVc9WcMvVWNaF3KwCk1IxWhbNQD92idWDkyNfF61Nr.pkg	299
Wild Arms(R) Full Game	PS1	US	http://zeusXXXXUP9000/NPUI94608_00/F1WNqCJ1dsSTEAwiGA9NIyltOq9HmeQNhbG9IMLYXneUacHfOcgRte22RRg1rs0CMgSdjAARxDtYcR7QHqlsOBXqamClSff7FUbgU.pkg	299
CULDCEPT EXPANSION PLUS	PS1	JP	http://zeusXXXXJP0627/NPJJ00223_00/BA2ByTIfRckQkLTQex6ay0rgSBqrChTdyV1foadcfTxE5YIY5Jhl7lpU9O4dofHFa6j6926qli9C0xh9bRcCgWkcko10viBj75Vr0.pkg	300
Rockman 8: Metal Heroes 	PS1	JP	http://zeusXXXXJP0102/NPJJ00727_00/rEmdaWQFFEDEgFWDjHanHexsdJljNgGfgulncirbeNEwTJcKOobACWCVoHbZBzuPFmmxPdwTKLhLNGyBTPNYRWSyjAbaPLmXriOeC.pkg	300
Urban Chaos 	PS1	EU	http://zeusXXXXEP0776/NPEF00123_00/VLPsDbWWjqykMUbRilvcYRGgJZgKQPRbEzdJbijZYRXvyYXvJKloixReDkEoKQRq.pkg	300
Suikoden II	PS1	EU	http://zeusXXXXEP0101/NPEF00186_00/gpJqOXjbcsKWbGsCnRRQSkkbbTWoHeVIgTFFSLcZiXmxiFjZFELPxUixPCbdRvlk.pkg	301
Kurushi Final: Mental Blocks 	PS1	EU	http://zeusXXXXEP9000/NPEE00038_00/Qnw6GJMlkIHWJ1mylFsTmxpAshT6MoH3UUAsfyWNUIrqmhCEK4OEibV04mR6N8WxVlO1LQPfOnITDnyEkf7pQo41uKYFWQcrX85RJ.pkg	302
Kurushi Final: Mental Blocks (German only) 	PS1	EU	http://zeusXXXXEP9000/NPEE00038_00/oi8livFofLK63WiR9p4eY1FP7HFqY2aJfyPPlYi6ef9pFnPhSlSXJc9PQmFgkQ8YJ2fNpGgUm2f2wHEIH4iSFCy0buynqtdsVNCbM.pkg	302
Shin suparobotto taisen	PS1	JP	http://zeusXXXXJP0700/NPJJ00574_00/tJLLfEAlldzNsnOXfcjdQyuHPsvQyjKlAMEhAKCvktgwtshiaMVhYZVmfpHfKBHcxdytXNJhucoCCBvHJArggZPhvvKYFkyvcTjTm.pkg	307
Star Wars(R): Dark Forces(R)	PS1	US	http://zeusXXXXUP9000/NPUJ00297_00/pl04j0b65JkqnKf0dM6QCG9G5DftBBLnL9YgRObBMbXNy9gAMlqqfPXEQgExPij7f9OFgsYtWKwH9RNeT1tSHOTyin2e98Cy0SGIt.pkg	308
Blue Breaker Burst: Bishou o Anata to 	PS1	JP	http://zeusXXXXJP0571/NPJJ00109_00/9XHI5P3sKgBKMh3WGEqEqFOqLkXH34cRJfnnBKvuRV37AhSYNqS1c6vhcpkXPvudKnijDp3kmFG9E8LRkGt0kYvqyA3m1kim1Q1F7.pkg	310
Metal Gear Solid VR Missions 	PS1	US	http://zeusXXXXUP9000/NPUJ00957_00/DlJTspPjcHNBnPZtiYnSNdjzvyIAGnsSREChVcuLvpdowlMzzDQhscxQYqeGxlkqLwdUlrmftklpcBDOzjzdwOPwNocVKwuxFAxJG.pkg	310
Bloody Roar 2 	PS1	US	http://zeusXXXXUP9000/NPUJ94424_00/oMRGEROyVq7UkxaqAjBa5okkI4faSQI79VvNCO4pMnf8ulSKc5d18FBtDqqIG92889M4L90kLmA0LpFQgSJD37aGolDXcOfjsBUYS.pkg	311
CTR: Crash Team Racing(tm)	PS1	US	http://zeusXXXXUP9000/NPUI94426_00/sDfd5AMPKkE5fRQOexWn1inRM76kP8jO4EEv7mkH9rMlNItn82ybx5lltScmAyLoc9fqvgCjkv81SFS8LtkiiRvltqqT1vI6F0uVa.pkg	311
Lunar Wing: Toki o Koeta Seisen 	PS1	JP	http://zeusXXXXJP0213/NPJJ00245_00/QmbDqy8axN8yEN1jpnO9TR0L8LFBjTSCuGqC5GtnKHevojyWdUTTn1gkQlTyWRlAIiSxDkVxDItGt4MMTaGHREv5O0XH15EHywOdv.pkg	311
Buzz Lightyear of Star Command (German only) 	PS1	EU	http://zeusXXXXEP1006/NPEF00205_00/zQoPFrTCaUTNuyKDWOcUZhVLiMWxoLUxNnWAPkyazIyRrsaBkosHRfsGTtpbLNUB.pkg	312
Bloody Roar 	PS1	US	http://zeusXXXXUP9000/NPUI94199_00/TguU5dDeGSmWA9wFA6Fd0JBQop8QDQnjI5laPYLdUuPClRQM59bcUgVPQxWaOHlpKW6peKlcyMfq9WpAJXb8gUloyHvGPKgT3Qdw0.pkg	313
Buzz Lightyear of Star Command 	PS1	EU	http://zeusXXXXEP1006/NPEF00205_00/mpZSDgMoiVgypixoIGMXTxXxOMHmVOdntoCGekGiBhzeFPAcxjXcFVNKPBvHcfVK.pkg	313
Einhander 	PS1	JP	http://zeusXXXXJP0082/NPJJ00167_00/ycIUGjVNUOhF0LGc0eDrSuo6VeeRlQUpqdBfn35mI1rRfskDlHc4plTtX8sBKoDwNdyRX3fKMlBPkjfq1jRjl5VOM6lBpsJtFcNWp.pkg	314
I.Q Final  (req. OFW 5.50)	PS1	JP	http://zeusXXXXJP9000/NPJI00048_00/ib5CdtHLLOvYASQXotRL4eDC0AevPuvUOErbe23MDVAt5PMru1vPYBeQ0Ya9qsJeGuxwbM5PmAD9cGK7NhanM57aH2wy0a1LhoMei.pkg	314
Suikoden(R)II (PSOne Classic)	PS1	US	http://zeusXXXXUP9000/NPUJ00958_00/efQMPQyXMRQTqxYmMeuFwETDksrNwxOEdLcVdMxbIXJgcKwIVcHGuABQjUemlFdt.pkg	315
Namco Museum Encore	PS1	JP	http://zeusXXXXJP0700/NPJJ00693_00/VsAnEyBVdrKgEiEXlmKNktONZPdmoMixxLnKfeUBNKrZYUOUVytcFvfjzxtwfIsSYpkQFfhiYgAXPNsOZPIRhoIPkrKztwRepTFEa.pkg	316
Rockman 6: Shijou Saidai no Tatakai!!  (DateCode 2013-01-21)	PS1	JP	http://zeusXXXXJP0102/NPJJ00664_00/dvArVIevLWQbXCXQgsxxwaSUFgOaAZaUYlZUTZTBicmuBffyfURwRvClzEPVJuTSNDLXFwZjjhgzvuZiLigDSAUImscZDeberIZnH.pkg	316
Evergreen Avenue	PS1	JP	http://zeusXXXXJP0747/NPJJ00441_00/RgAObSCG96g80iwSQmiiTmfAcunRpM4Gx3jqP9KR5ydOcNrcPK9n3s6WPcHNN2h6l46Uqew5E7LUJBX9lgSBJRYyo0s38oQtdhvEq.pkg	317
Evergreen Avenue 	PS1	JP	http://zeusXXXXJP0747/NPJJ00441_00/RgAObSCG96g80iwSQmiiTmfAcunRpM4Gx3jqP9KR5ydOcNrcPK9n3s6WPcHNN2h6l46Uqew5E7LUJBX9lgSBJRYyo0s38oQtdhvEq.pkg	317
Favorite Dear ~Jyunpaku no Yogensha~	PS1	JP	http://zeusXXXXJP0747/NPJJ00488_00/x3RWuU7yvCTtB2boe7dFrNY8OsGKcXHcSVpiI8RcTxgyfWJpw0Uya10BnMPliW1jRSLTtvOgo7xioDEqtTrRWOpareuxkCikbdVhc.pkg	317
Favorite Dear: Junpaku no Yogensha	PS1	JP	http://zeusXXXXJP0747/NPJJ00488_00/x3RWuU7yvCTtB2boe7dFrNY8OsGKcXHcSVpiI8RcTxgyfWJpw0Uya10BnMPliW1jRSLTtvOgo7xioDEqtTrRWOpareuxkCikbdVhc.pkg	317
FRONT MISSION 3	PS1	EU	http://zeusXXXXEP0082/NPEF00087_00/mu690Sg05AhV6fVM7NR5oyrF9drH4eu45CRqpgVaIldOvVrT4thkFHFQWmuNxA4cErHtRBeRwg4fEK6I8ujSrRvu1x1PXU9gKEWlU.pkg	317
Front Mission 3 	PS1	EU	http://zeusXXXXEP0082/NPEF00087_00/6worFahLKvJaTseCIuG0OLnEkA6Qk2FXdKyC486wtEVj9jvEEF58b5rEjjEYX7Jr4NK5f8hl3h8a5mXCiFjUsBoaKEXsllVEjNLYA.pkg	317
Alundra	PS1	US	http://zeusXXXXUP9000/NPUJ00553_00/dfxod4JB4OsflgQkelAr3BXW2FTEGbDx3yWcwkyK30FqBEJPJ0xfgMT5BigoJeWqKn9EpsXuwGPBovQJl3LU7DsHwnpVfwSVDsLIi.pkg	318
Arc the Lad II 	PS1	EU	http://zeusXXXXEP2039/NPEF00168_00/pnHqUxseGrhSXUHpjzMOejCzbbnpTEOBzXAnKfBPwbueKMEddPHvvBzuCUBNbSxq.pkg	318
Dino Crisis(tm) 2	PS1	US	http://zeusXXXXUP9000/NPUJ01279_00/CpjtuXoLhWqjrAUpRgPYGGdOuzrQbTlBvUhVLHkipsHkAdcHUEXitiIgrxnnJWvOnaEFTMPMYzVhlsWJwBEEpMILOkphTKQfIzwQw.pkg	318
Hatsukoi Valentine Special 	PS1	JP	http://zeusXXXXJP0212/NPJJ00527_00/tuGiUTVOjLhFjRroUMcIGdFDlpNmFETSbGvugZMezokUXOlxJCGWsSqGulAQJGiaWGRjhZDCFlHUmDDHcUdluYNRTpCeRBQgJpjiD.pkg	318
King's Field III 	PS1	JP	http://zeusXXXXJP0506/NPJJ00095_00/yVJoMTDtfLGKGGmtxLU8kXBR5Yfxm5hYvD167n6v7bdehNrcVJxQegSnB3aNsgpfADStJlTH9aUAvpK4huggtnRtGI6xrcXYbYv9t.pkg	318
Akagawa Jirou: Yasoukyoku 2 	PS1	JP	http://zeusXXXXJP0507/NPJJ00449_00/mUaHW39pSW4NMxJVTlOwW4jMUN2tUyN3ahrtoNQqyT2TQ9puj4rLy0EtH9jMqvTrtSHiUcKmQI1VMmgkGbNVMHlPLY587NVMFtUyY.pkg	320
BLOODY ROAR	PS1	JP	http://zeusXXXXJP0555/NPJJ00154_00/lyC00SMJnwILihQTOGVI1HS0Aprwyn1PDxwe6eBaIeCp7gfcTDRIymn5MLoBBbQ1X69VHPaBU4SsgnHhH13arBwSYWxTjv5qhWQvo.pkg	320
Crash Bash Carnival 	PS1	JP	http://zeusXXXXJP9000/NPJI00061_00/XujHciEXIKHZYgqazaOeDKgoMCTDreIhENjwNegKMLUjFohaXOMdkKtRnpbCtoiQeWLbDWZPbCycuiKTUrZLbNrXuzcDyQXwyCzrS.pkg	320
